Id,Weekly_Sales
23_16_2013-02-08,4690.7218579166665
23_16_2013-02-15,4616.07394605159
23_16_2013-02-22,4892.559832083335
23_16_2013-03-01,6305.783916041669
23_16_2013-03-08,8485.256613988098
23_16_2013-03-15,12039.616400535717
23_16_2013-03-22,18921.528812440483
23_16_2013-03-29,18440.889351249993
23_16_2013-04-05,24269.8390471627
23_16_2013-04-12,29470.575250773836
23_16_2013-04-19,36035.28883766864
23_16_2013-04-26,34958.00960940476
23_16_2013-05-03,58164.58467993056
23_16_2013-05-10,57708.806155863116
23_16_2013-05-17,59593.70574055555
23_16_2013-05-24,78211.45416657742
23_16_2013-05-31,76584.49412654762
23_16_2013-06-07,62549.13011964287
23_16_2013-06-14,62523.165836746026
23_16_2013-06-21,59174.17299738095
23_16_2013-06-28,52063.34443083331
23_16_2013-07-05,52425.49595297618
23_16_2013-07-12,38148.3881766369
23_16_2013-07-19,31750.844834404765
23_16_2013-07-26,27154.468716755957
23_17_2012-11-02,28428.597609861117
23_17_2012-11-09,30075.57126017859
23_17_2012-11-16,29977.04838333332
23_17_2012-11-23,34055.25067750001
23_17_2012-11-30,32168.807203154756
23_17_2012-12-07,34048.993324523835
23_17_2012-12-14,40038.50466416665
23_17_2012-12-21,49259.148094702374
23_17_2012-12-28,27147.083591666662
23_17_2013-01-04,23974.066690476197
23_17_2013-01-11,23723.649738333348
23_17_2013-01-18,25687.371418333343
23_17_2013-01-25,23459.313071904762
23_17_2013-02-01,25067.67502386905
23_17_2013-02-08,26437.31791863096
23_17_2013-02-15,28773.775787916675
23_17_2013-02-22,28036.77624113096
23_17_2013-03-01,26746.344514345255
23_17_2013-03-08,26823.91624803574
23_17_2013-03-15,25256.514024017863
23_17_2013-03-22,23323.084328869052
23_17_2013-03-29,23043.93978279763
23_17_2013-04-05,23134.871344940475
23_17_2013-04-12,20993.1537461111
23_17_2013-04-19,21726.086261061493
23_17_2013-04-26,22227.464452261895
23_17_2013-05-03,22813.88270930556
23_17_2013-05-10,22660.926664652787
23_17_2013-05-17,22484.88083367063
23_17_2013-05-24,22376.641735773817
23_17_2013-05-31,25994.913538095243
23_17_2013-06-07,30591.801498273806
23_17_2013-06-14,27561.06741122024
23_17_2013-06-21,24015.89822757937
23_17_2013-06-28,23537.737664900786
23_17_2013-07-05,24049.759294613094
23_17_2013-07-12,23395.801727142865
23_17_2013-07-19,24409.4312725
23_17_2013-07-26,24888.72956979167
23_18_2012-11-02,17624.808316626993
23_18_2012-11-09,16077.74738250001
23_18_2012-11-16,23023.29299333333
23_18_2012-11-23,40587.27745107146
23_18_2012-11-30,65477.71924809528
23_18_2012-12-07,78480.09271125004
23_18_2012-12-14,74624.30897976189
23_18_2012-12-21,63687.74936863096
23_18_2012-12-28,25989.831778333297
23_18_2013-01-04,7586.459658749998
23_18_2013-01-11,2059.9293751388886
23_18_2013-01-18,1887.7546704166675
23_18_2013-01-25,2529.550104821429
23_18_2013-02-01,3758.5376485416673
23_18_2013-02-08,9928.280446666664
23_18_2013-02-15,8556.243381716273
23_18_2013-02-22,1011.268314732142
23_18_2013-03-01,1050.2499370833334
23_18_2013-03-08,1736.4262876785724
23_18_2013-03-15,2737.045526011905
23_18_2013-03-22,4574.499078194443
23_18_2013-03-29,7160.863678750007
23_18_2013-04-05,10594.586691329365
23_18_2013-04-12,4213.001161488096
23_18_2013-04-19,5060.362056488094
23_18_2013-04-26,2040.410600892857
23_18_2013-05-03,209.45949958333333
23_18_2013-05-10,60.55219791666665
23_18_2013-05-17,12.336184097222233
23_18_2013-05-24,-5.768174583333337
23_18_2013-05-31,-4.213510575396827
23_18_2013-06-07,-1.1610789285714287
23_18_2013-06-21,-0.14894136904761923
23_18_2013-07-26,1.0885212500000006
23_19_2012-11-02,1471.0991880952377
23_19_2012-11-09,1367.1710408333336
23_19_2012-11-16,1226.2504195238093
23_19_2012-11-23,1313.689904345238
23_19_2012-11-30,1625.5989876190479
23_19_2012-12-07,1756.3889495833346
23_19_2012-12-14,2056.3180083333345
23_19_2012-12-21,2070.647673750001
23_19_2012-12-28,1088.9693124999994
23_19_2013-01-04,959.496790416666
23_19_2013-01-11,808.0637614880948
23_19_2013-01-18,1130.2687685714288
23_19_2013-01-25,1123.7686992857152
23_19_2013-02-01,2137.662528065476
23_19_2013-02-08,2419.5848647817465
23_19_2013-02-15,2193.663839642857
23_19_2013-02-22,2212.000295297619
23_19_2013-03-01,2802.40648625
23_19_2013-03-08,2357.171017301589
23_19_2013-03-15,2545.8233070238107
23_19_2013-03-22,2164.209112222223
23_19_2013-03-29,1529.8896818055546
23_19_2013-04-05,2122.939077728173
23_19_2013-04-12,1717.913717321429
23_19_2013-04-19,2146.909060138888
23_19_2013-04-26,1715.8237416567463
23_19_2013-05-03,2107.9273388392867
23_19_2013-05-10,1809.093634146825
23_19_2013-05-17,1747.8258775297609
23_19_2013-05-24,1635.0395067261904
23_19_2013-05-31,1612.8000451190471
23_19_2013-06-07,2225.1323323214283
23_19_2013-06-14,2352.625808779762
23_19_2013-06-21,2789.750645099206
23_19_2013-06-28,2093.096193511904
23_19_2013-07-05,1572.4287427380946
23_19_2013-07-12,1028.1274951785715
23_19_2013-07-19,877.7576549999999
23_19_2013-07-26,754.3754260119051
23_20_2012-11-02,11000.60134363096
23_20_2012-11-09,11351.74741357143
23_20_2012-11-16,10758.503736071432
23_20_2012-11-23,14231.504348333328
23_20_2012-11-30,10562.161715773807
23_20_2012-12-07,9292.170042857153
23_20_2012-12-14,10284.039216249996
23_20_2012-12-21,11880.626403809525
23_20_2012-12-28,8868.050070416666
23_20_2013-01-04,9130.558466726194
23_20_2013-01-11,9119.318007321432
23_20_2013-01-18,9001.85490833333
23_20_2013-01-25,8520.347328333328
23_20_2013-02-01,9873.429874910718
23_20_2013-02-08,10557.100818065472
23_20_2013-02-15,10190.938326716268
23_20_2013-02-22,10322.072843839283
23_20_2013-03-01,10722.856792202383
23_20_2013-03-08,10148.476617857144
23_20_2013-03-15,9937.027410952383
23_20_2013-03-22,10250.87553116072
23_20_2013-03-29,10213.786534523802
23_20_2013-04-05,10342.55165883928
23_20_2013-04-12,9620.719169880951
23_20_2013-04-19,10515.387243958328
23_20_2013-04-26,9859.302876071424
23_20_2013-05-03,10828.978004880955
23_20_2013-05-10,10552.49412776786
23_20_2013-05-17,10713.7951575
23_20_2013-05-24,12441.379474047613
23_20_2013-05-31,15081.735752916667
23_20_2013-06-07,15036.552725615064
23_20_2013-06-14,13714.16231345238
23_20_2013-06-21,14015.037626190475
23_20_2013-06-28,14455.90112607144
23_20_2013-07-05,13765.212721607146
23_20_2013-07-12,13373.067208333332
23_20_2013-07-19,13129.073134494047
23_20_2013-07-26,13547.253231875
23_21_2012-11-02,9495.31117449405
23_21_2012-11-09,10585.155620476184
23_21_2012-11-16,11101.876403690476
23_21_2012-11-23,13227.839736666665
23_21_2012-11-30,12588.207674999996
23_21_2012-12-07,13859.884592083332
23_21_2012-12-14,15644.524370833336
23_21_2012-12-21,18188.952953749995
23_21_2012-12-28,10057.269424999984
23_21_2013-01-04,6601.864818541666
23_21_2013-01-11,6490.99804
23_21_2013-01-18,6608.535108452382
23_21_2013-01-25,6797.4651460714285
23_21_2013-02-01,7880.923608214282
23_21_2013-02-08,8856.633755079369
23_21_2013-02-15,8734.616463095235
23_21_2013-02-22,9073.670807668646
23_21_2013-03-01,9709.765408928572
23_21_2013-03-08,9337.087213720239
23_21_2013-03-15,8510.26608357143
23_21_2013-03-22,8371.712238154763
23_21_2013-03-29,9450.717744404752
23_21_2013-04-05,9364.470131051587
23_21_2013-04-12,8941.410679642855
23_21_2013-04-19,9290.689469494042
23_21_2013-04-26,8058.598840148803
23_21_2013-05-03,8306.430837142849
23_21_2013-05-10,8088.5503644047585
23_21_2013-05-17,7678.900792380956
23_21_2013-05-24,7893.014775565484
23_21_2013-05-31,7785.036437380957
23_21_2013-06-07,8126.323365565479
23_21_2013-06-14,8043.372657229433
23_21_2013-06-21,7956.394278353174
23_21_2013-06-28,8736.288768988095
23_21_2013-07-05,8550.33979511905
23_21_2013-07-12,8651.159532589283
23_21_2013-07-19,8158.5400652976205
23_21_2013-07-26,8917.258195476192
23_22_2012-11-02,20547.15890291665
23_22_2012-11-09,21565.26258273809
23_22_2012-11-16,20983.337451408737
23_22_2012-11-23,30180.832823333345
23_22_2012-11-30,24553.340983333335
23_22_2012-12-07,24171.800112916666
23_22_2012-12-14,29029.35936785716
23_22_2012-12-21,35984.35265702381
23_22_2012-12-28,19577.886192261918
23_22_2013-01-04,18646.975376249997
23_22_2013-01-11,17306.59249720237
23_22_2013-01-18,18000.212505000014
23_22_2013-01-25,17178.254602083336
23_22_2013-02-01,19475.434557797624
23_22_2013-02-08,22640.476526011906
23_22_2013-02-15,24267.64649386905
23_22_2013-02-22,23513.22388720238
23_22_2013-03-01,21533.906794940485
23_22_2013-03-08,20427.41218565478
23_22_2013-03-15,19726.07559402777
23_22_2013-03-22,18911.924393005964
23_22_2013-03-29,18673.18490928574
23_22_2013-04-05,18380.832441626982
23_22_2013-04-12,17553.586783144852
23_22_2013-04-19,17718.90386264881
23_22_2013-04-26,16741.408703452376
23_22_2013-05-03,18084.03668639881
23_22_2013-05-10,17909.842367410703
23_22_2013-05-17,19023.773195446433
23_22_2013-05-24,19812.921108749986
23_22_2013-05-31,21557.78479505952
23_22_2013-06-07,24110.78573601191
23_22_2013-06-14,22236.814474424602
23_22_2013-06-21,21008.652540297622
23_22_2013-06-28,22234.016244464285
23_22_2013-07-05,21769.474529851203
23_22_2013-07-12,22983.83918380952
23_22_2013-07-19,22560.18255570346
23_22_2013-07-26,23714.584988105154
23_23_2012-11-02,51766.21775363092
23_23_2012-11-09,50976.01466166663
23_23_2012-11-16,48573.716076250035
23_23_2012-11-23,64782.85850142856
23_23_2012-11-30,58419.502242857125
23_23_2012-12-07,69379.69575999992
23_23_2012-12-14,88090.98216333335
23_23_2012-12-21,105201.34966035718
23_23_2012-12-28,34968.51361250001
23_23_2013-01-04,30756.15053633928
23_23_2013-01-11,29633.744661041677
23_23_2013-01-18,30973.9039842857
23_23_2013-01-25,30526.538858035692
23_23_2013-02-01,33566.79990863097
23_23_2013-02-08,38321.98134958334
23_23_2013-02-15,40214.85540122024
23_23_2013-02-22,38020.19210416667
23_23_2013-03-01,37475.6219474901
23_23_2013-03-08,38009.87828040677
23_23_2013-03-15,37655.079765
23_23_2013-03-22,41956.37656660714
23_23_2013-03-29,40894.71607699404
23_23_2013-04-05,41691.62851747024
23_23_2013-04-12,41891.26880700396
23_23_2013-04-19,44964.4313371131
23_23_2013-04-26,41482.82880568451
23_23_2013-05-03,41535.548654920625
23_23_2013-05-10,40134.286088164714
23_23_2013-05-17,45766.85305039682
23_23_2013-05-24,54499.952521160725
23_23_2013-05-31,54299.61728803574
23_23_2013-06-07,51953.16566184525
23_23_2013-06-14,55136.850408273815
23_23_2013-06-21,53854.67872327386
23_23_2013-06-28,52035.720018690496
23_23_2013-07-05,48475.64075973213
23_23_2013-07-12,47751.17455119045
23_23_2013-07-19,46496.62152931546
23_23_2013-07-26,44116.29697675594
23_24_2012-11-02,11430.032273452369
23_24_2012-11-09,11690.044846458328
23_24_2012-11-16,11070.400906250006
23_24_2012-11-23,20908.05300833335
23_24_2012-11-30,17226.243733333333
23_24_2012-12-07,20227.399529999995
23_24_2012-12-14,22856.49854833333
23_24_2012-12-21,24647.7016525
23_24_2012-12-28,6092.409517976191
23_24_2013-01-04,6063.9707218452395
23_24_2013-01-11,5889.2580233333365
23_24_2013-01-18,6322.392465535719
23_24_2013-01-25,6313.579923154762
23_24_2013-02-01,8103.737605853177
23_24_2013-02-08,9321.273846130953
23_24_2013-02-15,9268.786492172616
23_24_2013-02-22,8639.58184455357
23_24_2013-03-01,8887.412047916665
23_24_2013-03-08,7883.1497949404775
23_24_2013-03-15,9047.614082986107
23_24_2013-03-22,9242.84552815476
23_24_2013-03-29,9074.203387261896
23_24_2013-04-05,11390.624966271658
23_24_2013-04-12,9468.199665974029
23_24_2013-04-19,10372.543818630955
23_24_2013-04-26,8595.45848589286
23_24_2013-05-03,8555.635497708334
23_24_2013-05-10,8255.477737797617
23_24_2013-05-17,8961.536387559523
23_24_2013-05-24,11800.00794830357
23_24_2013-05-31,11337.152220248016
23_24_2013-06-07,8671.27855660714
23_24_2013-06-14,8702.659001984124
23_24_2013-06-21,8676.212399494041
23_24_2013-06-28,8394.869424702381
23_24_2013-07-05,7899.800050119049
23_24_2013-07-12,7541.239155535713
23_24_2013-07-19,7982.018736249997
23_24_2013-07-26,8398.338898452384
23_25_2012-11-02,18818.18751083333
23_25_2012-11-09,17934.461031249994
23_25_2012-11-16,14284.50060541667
23_25_2012-11-23,16842.28591675596
23_25_2012-11-30,15983.253426488101
23_25_2012-12-07,21497.187802499997
23_25_2012-12-14,23986.415157619052
23_25_2012-12-21,24086.244462559524
23_25_2012-12-28,14311.140207797614
23_25_2013-01-04,10103.091088690486
23_25_2013-01-11,9852.253435476188
23_25_2013-01-18,9583.706252083333
23_25_2013-01-25,9020.350472500006
23_25_2013-02-01,11190.438398988097
23_25_2013-02-08,12217.018696865078
23_25_2013-02-15,12510.987590654757
23_25_2013-02-22,12590.938481527774
23_25_2013-03-01,13434.232583402787
23_25_2013-03-08,15395.086128482151
23_25_2013-03-15,16586.370473749997
23_25_2013-03-22,18271.595088521826
23_25_2013-03-29,16342.186483363083
23_25_2013-04-05,18225.359444910704
23_25_2013-04-12,17875.689152857147
23_25_2013-04-19,18798.760880615086
23_25_2013-04-26,18317.771229275786
23_25_2013-05-03,18428.567943273803
23_25_2013-05-10,16710.239006815475
23_25_2013-05-17,18450.03236505953
23_25_2013-05-24,20104.26413
23_25_2013-05-31,19577.41605549603
23_25_2013-06-07,19306.255670128965
23_25_2013-06-14,18985.94877235118
23_25_2013-06-21,18022.928282023815
23_25_2013-06-28,16821.985220833325
23_25_2013-07-05,15943.191302936508
23_25_2013-07-12,14658.183894761902
23_25_2013-07-19,13889.019310595233
23_25_2013-07-26,13206.892856130948
23_26_2012-11-02,15752.774357499993
23_26_2012-11-09,15856.829151964273
23_26_2012-11-16,15506.201629166662
23_26_2012-11-23,22435.787464107125
23_26_2012-11-30,18700.835847916656
23_26_2012-12-07,19537.458964166675
23_26_2012-12-14,22956.421535476187
23_26_2012-12-21,24430.020157678577
23_26_2012-12-28,8851.390009583334
23_26_2013-01-04,7427.3860666666615
23_26_2013-01-11,6771.590545000002
23_26_2013-01-18,6888.355146547618
23_26_2013-01-25,7529.797135416673
23_26_2013-02-01,11628.133458392856
23_26_2013-02-08,12792.006250654771
23_26_2013-02-15,13439.17437503968
23_26_2013-02-22,12053.972528184528
23_26_2013-03-01,12896.953147807544
23_26_2013-03-08,12099.232851825396
23_26_2013-03-15,13056.90639246032
23_26_2013-03-22,14234.480197083332
23_26_2013-03-29,14277.054916607127
23_26_2013-04-05,14940.160637589288
23_26_2013-04-12,12681.019504702375
23_26_2013-04-19,13071.11062095238
23_26_2013-04-26,11680.789310019842
23_26_2013-05-03,11964.162151746044
23_26_2013-05-10,11365.97533041667
23_26_2013-05-17,11865.26006645833
23_26_2013-05-24,13904.3741892262
23_26_2013-05-31,13310.182061815485
23_26_2013-06-07,11425.326155297626
23_26_2013-06-14,10971.41359174693
23_26_2013-06-21,9575.197203055557
23_26_2013-06-28,9797.519616805546
23_26_2013-07-05,8725.654222619052
23_26_2013-07-12,9214.386429553571
23_26_2013-07-19,8606.03413410715
23_26_2013-07-26,8941.667336011904
23_27_2012-11-02,4142.025983349573
23_27_2012-11-09,4244.829839107147
23_27_2012-11-16,3882.5305150000027
23_27_2012-11-23,4420.5707408333365
23_27_2012-11-30,4403.067623750001
23_27_2012-12-07,5764.889567500004
23_27_2012-12-14,7151.911363750013
23_27_2012-12-21,8569.608393333341
23_27_2012-12-28,2954.846562380951
23_27_2013-01-04,2670.2351330357137
23_27_2013-01-11,2582.7892705357135
23_27_2013-01-18,2755.658729374999
23_27_2013-01-25,2693.4539583829337
23_27_2013-02-01,3410.8346300000017
23_27_2013-02-08,3538.525808869049
23_27_2013-02-15,3609.7532722321444
23_27_2013-02-22,3404.5171808333325
23_27_2013-03-01,3195.8677467857124
23_27_2013-03-08,3000.2516234226196
23_27_2013-03-15,2972.9904142857154
23_27_2013-03-22,2935.687609553572
23_27_2013-03-29,2837.458464761907
23_27_2013-04-05,2884.807626547619
23_27_2013-04-12,2897.325081071428
23_27_2013-04-19,2910.845099791669
23_27_2013-04-26,2482.3924149107147
23_27_2013-05-03,2490.1378563789685
23_27_2013-05-10,2684.945854136905
23_27_2013-05-17,2638.526123095239
23_27_2013-05-24,2624.278808164683
23_27_2013-05-31,2550.281707291667
23_27_2013-06-07,2538.2757743055554
23_27_2013-06-14,2415.7256617063495
23_27_2013-06-21,2414.1672649404777
23_27_2013-06-28,2563.172749702383
23_27_2013-07-05,2066.804626547621
23_27_2013-07-12,2259.4440709821433
23_27_2013-07-19,2052.1076179067454
23_27_2013-07-26,2184.4617623809536
23_28_2012-11-02,1888.8706111309511
23_28_2012-11-09,1696.9999292857133
23_28_2012-11-16,1565.4233312500005
23_28_2012-11-23,1441.574374047621
23_28_2012-11-30,1465.9539904166675
23_28_2012-12-07,1390.5406991666673
23_28_2012-12-14,1530.8883433333324
23_28_2012-12-21,1605.3251974999985
23_28_2012-12-28,1091.6964544642865
23_28_2013-01-04,986.6167204166661
23_28_2013-01-11,899.9228942857135
23_28_2013-01-18,997.6372070833337
23_28_2013-01-25,1007.3255616666673
23_28_2013-02-01,1132.8036818452383
23_28_2013-02-08,1195.1100378670633
23_28_2013-02-15,1111.8382574404773
23_28_2013-02-22,1083.6224108928568
23_28_2013-03-01,1014.5038950892856
23_28_2013-03-08,1068.6263477380946
23_28_2013-03-15,1201.3113780059518
23_28_2013-03-22,1129.3270662499995
23_28_2013-03-29,1025.408501250001
23_28_2013-04-05,1118.1156843253973
23_28_2013-04-12,1189.0855900396828
23_28_2013-04-19,1162.657315992064
23_28_2013-04-26,1059.7879063690475
23_28_2013-05-03,1086.476359990079
23_28_2013-05-10,1071.3290053571434
23_28_2013-05-17,1037.114100952381
23_28_2013-05-24,765.730003690476
23_28_2013-05-31,759.4584369345234
23_28_2013-06-07,706.7393928373014
23_28_2013-06-14,808.3733023115075
23_28_2013-06-21,621.6968417361111
23_28_2013-06-28,597.0116104861111
23_28_2013-07-05,518.5584142857143
23_28_2013-07-12,525.3058618750001
23_28_2013-07-19,532.0374441567458
23_28_2013-07-26,538.5662204761906
23_29_2012-11-02,12126.730195555567
23_29_2012-11-09,12526.600690555564
23_29_2012-11-16,12497.459507916676
23_29_2012-11-23,16542.987473095225
23_29_2012-11-30,14416.607482857149
23_29_2012-12-07,15823.082490833316
23_29_2012-12-14,18247.450109166653
23_29_2012-12-21,22155.721149880956
23_29_2012-12-28,8498.142277500006
23_29_2013-01-04,8510.69275374999
23_29_2013-01-11,8024.624419583326
23_29_2013-01-18,7839.719507499996
23_29_2013-01-25,8068.305219999995
23_29_2013-02-01,9375.259878988094
23_29_2013-02-08,11002.39951214286
23_29_2013-02-15,11001.749493244053
23_29_2013-02-22,10397.611182853545
23_29_2013-03-01,10382.887345267854
23_29_2013-03-08,9738.430410654762
23_29_2013-03-15,10045.487645119047
23_29_2013-03-22,10236.123337470239
23_29_2013-03-29,9665.888900327374
23_29_2013-04-05,9966.483767351185
23_29_2013-04-12,9843.820139315474
23_29_2013-04-19,11095.628735763887
23_29_2013-04-26,9993.285589851188
23_29_2013-05-03,11083.624395000003
